"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Inventory.Method","Spatial.Accuracy..m....SMT","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612661,"2014","2014-12-14T00:00:00Z",1230,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",1,"",1468766,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612661,"2014","2014-12-14T00:00:00Z",1230,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1547,"B-GRSC","",2,"",1468767,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612676,"2014","2014-12-24T00:00:00Z",1230,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",2,"",1468769,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612662,"2014","2014-12-24T00:00:00Z",1230,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",5,"",1468770,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612676,"2014","2014-12-24T00:00:00Z",1230,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",1,"",1468768,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612677,"2014","2014-12-26T00:00:00Z",1530,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"",1468771,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612663,"2014","2014-12-26T00:00:00Z",1530,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",6,"",1468775,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612677,"2014","2014-12-26T00:00:00Z",1530,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",3,"",1468772,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612663,"2014","2014-12-26T00:00:00Z",1530,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",2,"",1468774,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612677,"2014","2014-12-26T00:00:00Z",1530,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1511,"B-GBHE","",1,"",1468773,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612664,"2014","2014-12-30T00:00:00Z",1330,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1559,"B-BUFF","",7,"",1468778,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253814,"Obs Pt East",612664,"2014","2014-12-30T00:00:00Z",1330,NA,NA,NA,"Rob Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",2,"",1468777,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40558,30494,"Yellow Point Bog Ecological Reserve",40499,253815,"Obs Pt West",612678,"2014","2014-12-30T00:00:00Z",1330,NA,NA,NA,"Rob Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1534,"B-MALL","",20,"",1468776,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578004,"2015","2015-01-04T00:00:00Z",1120,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1559,"B-BUFF","",3,"cold",1379739,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578044,"2015","2015-01-04T00:00:00Z",1120,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",27855,"NULL","",0,"",1379840,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578045,"2015","2015-01-05T00:00:00Z",1000,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",27855,"NULL","",0,"cold",1379796,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578046,"2015","2015-01-06T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379797,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578005,"2015","2015-01-07T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",1,"cool",1379742,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578047,"2015","2015-01-07T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1522,"B-TRUS","",5,"cool",1379769,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578006,"2015","2015-01-08T00:00:00Z",1500,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",1,"cool",1379743,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578048,"2015","2015-01-08T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379798,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578049,"2015","2015-01-09T00:00:00Z",1500,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1562,"B-COME","",1,"cool, croaks pre-mating season",1379729,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578007,"2015","2015-01-17T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",1,"cool",1379735,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578050,"2015","2015-01-17T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",1,"cool",1379733,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578007,"2015","2015-01-17T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",1,"cool - 1 Kingfisher heard",1379731,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578051,"2015","2015-01-18T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",1,"cool",1379734,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578008,"2015","2015-01-18T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1562,"B-COME","",1,"cool",1379732,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578008,"2015","2015-01-18T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1548,"B-LESC","",1,"cool",1379736,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578008,"2015","2015-01-18T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",3,"cool",1379737,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578052,"2015","2015-01-20T00:00:00Z",1400,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"cool",1379738,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578052,"2015","2015-01-20T00:00:00Z",1400,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",5,"cool",1379782,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578052,"2015","2015-01-20T00:00:00Z",1400,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1511,"B-GBHE","",1,"cool",1379727,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578009,"2015","2015-01-20T00:00:00Z",1400,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379726,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578053,"2015","2015-01-28T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",4,"cool",1379725,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578010,"2015","2015-01-28T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"",1379839,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578011,"2015","2015-01-30T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1559,"B-BUFF","",4,"cool",1379699,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578011,"2015","2015-01-30T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1548,"B-LESC","",2,"cool",1379693,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578054,"2015","2015-01-30T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379685,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578055,"2015","2015-02-01T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"cool",1379723,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578012,"2015","2015-02-01T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",822,"ANSERIFORMES","",2,"cool",1379724,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578056,"2015","2015-02-02T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"cool",1379771,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578056,"2015","2015-02-02T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",2,"cool",1379758,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578056,"2015","2015-02-02T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1548,"B-LESC","",5,"cool",1379781,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578013,"2015","2015-02-02T00:00:00Z",0,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379802,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578057,"2015","2015-02-03T00:00:00Z",1600,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",4,"cool",1379777,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578057,"2015","2015-02-03T00:00:00Z",1600,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",6,"cool/ males courtship dance/calls",1379789,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578014,"2015","2015-02-03T00:00:00Z",1600,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"cool",1379803,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578058,"2015","2015-02-05T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",6,"warm (11 deg)",1379785,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578015,"2015","2015-02-05T00:00:00Z",1100,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"warm (11 deg)",1379804,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578059,"2015","2015-02-08T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"warm; partly cloudy",1379826,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578059,"2015","2015-02-08T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1529,"B-CAGO","",4,"warm; partly cloudy",1379829,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578059,"2015","2015-02-08T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1530,"B-WODU","",2,"warm; partly cloudy",1379825,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578016,"2015","2015-02-08T00:00:00Z",930,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",27855,"NULL","",0,"warm; partly cloudy",1379834,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578060,"2015","2015-02-09T00:00:00Z",1330,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"warm",1379772,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253814,"Obs Pt East",578017,"2015","2015-02-09T00:00:00Z",1330,NA,NA,NA,"Barb Waters",10,442201,5433639,-123.79107,49.05291,"Sample Station - Centroid",1561,"B-HOME","",3,"warm",1379774,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578060,"2015","2015-02-09T00:00:00Z",1330,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1548,"B-LESC","",2,"warm",1379762,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578061,"2015","2015-02-11T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1561,"B-HOME","",1,"warm",1379741,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35538,30494,"Yellow Point Bog Ecological Reserve",39650,253815,"Obs Pt West",578061,"2015","2015-02-11T00:00:00Z",1130,NA,NA,NA,"Barb Waters",10,441985,5433786,-123.79404,49.05421,"Sample Station - Centroid",1559,"B-BUFF","",3,"warm",1379773,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
